timestmp;smpleCnt;grnCnt;led2;led3;grn2Cnt;irCnt;redCnt;hr3;rr5;spo2
11:19:35.092483;270;175425;132118;131053;211363;524159;524159;55.0;0.0;0.0
11:19:35.102258;271;175547;132145;131068;211474;524159;524159;55.0;0.0;0.0
11:19:35.102258;272;175685;132165;131080;211605;524159;524159;55.0;0.0;0.0
11:19:35.272444;273;175862;132196;131097;211770;524159;524159;55.0;0.0;0.0
11:19:35.282586;274;176059;132229;131117;211964;524159;524159;55.0;0.0;0.0
11:19:35.282586;275;176292;132272;131140;212176;524159;524159;55.0;0.0;0.0
11:19:35.292691;276;176537;132291;131159;212420;524159;524159;55.0;0.0;0.0
11:19:35.302577;277;176804;132328;131175;212680;524159;524159;55.0;0.0;0.0
11:19:35.472216;278;177061;132360;131192;212943;524159;524159;55.0;0.0;0.0
11:19:35.477226;279;177342;132393;131213;213232;524159;524159;55.0;0.0;0.0
11:19:35.482300;280;177629;132428;131228;213524;524159;524159;55.0;0.0;0.0
11:19:35.492602;281;177921;132458;131257;213828;524159;524159;55.0;0.0;0.0
11:19:35.502239;282;178219;132490;131268;214143;524159;524159;55.0;0.0;0.0
11:19:35.672108;283;178520;132529;131290;214464;524159;524159;55.0;0.0;0.0
11:19:35.677115;284;178785;132536;131296;214735;524159;524159;55.0;0.0;0.0
11:19:35.687183;285;178593;132365;131164;214610;524159;524159;55.0;691.6;0.0
11:19:35.702434;286;177964;132177;131028;214108;524159;524159;55.0;0.0;0.0
11:19:35.702434;287;177449;132087;130976;213668;524159;524159;55.0;0.0;0.0
11:19:35.872493;288;177153;132087;130968;213402;524159;524159;55.0;0.0;0.0
11:19:35.872493;289;176997;132080;130975;213253;524159;524159;55.0;0.0;0.0
11:19:35.882525;290;176946;132096;130979;213188;524159;524159;57.0;0.0;0.0
11:19:35.892615;291;176964;132125;131000;213204;524159;524159;57.0;0.0;0.0
11:19:35.902166;292;176926;132127;130992;213185;524159;524159;57.0;0.0;0.0
11:19:36.072350;293;176857;132113;130983;213127;524159;524159;57.0;0.0;0.0
11:19:36.082127;294;176832;132123;130989;213114;524159;524159;57.0;0.0;0.0
11:19:36.097089;295;176912;132160;131020;213205;524159;524159;59.0;0.0;0.0
11:19:36.102113;296;177073;132197;131033;213359;524159;524159;59.0;0.0;0.0
11:19:36.102113;297;177269;132218;131041;213541;524159;524159;59.0;0.0;0.0
11:19:36.272319;298;177479;132229;131046;213748;524159;524159;59.0;0.0;0.0
11:19:36.277326;299;177678;132255;131046;213952;524159;524159;59.0;0.0;0.0
11:19:36.282373;300;177893;132278;131060;214163;524159;524159;61.0;0.0;0.0
11:19:36.292357;301;178104;132299;131068;214387;524159;524159;61.0;0.0;0.0
11:19:36.302476;302;178324;132331;131092;214632;524159;524159;61.0;0.0;0.0
11:19:36.472224;303;178551;132390;131128;214897;524159;524159;61.0;0.0;0.0
11:19:36.482284;304;178791;132438;131175;215179;524159;524159;61.0;0.0;0.0
11:19:36.492192;305;179047;132485;131207;215470;524159;524159;63.0;0.0;0.0
11:19:36.502121;306;179320;132529;131243;215789;524159;524159;63.0;0.0;0.0
11:19:36.512294;307;179591;132564;131265;216098;524159;524159;63.0;0.0;0.0
11:19:36.672092;308;179877;132605;131292;216403;524159;524159;63.0;0.0;0.0
11:19:36.682289;309;180168;132646;131322;216721;524159;524159;63.0;0.0;0.0
11:19:36.687295;310;180473;132690;131339;217073;524159;524159;65.0;0.0;0.0
11:19:36.692321;311;180791;132718;131352;217423;524159;524159;65.0;0.0;0.0
11:19:36.702352;312;180988;132703;131338;217629;524159;524159;65.0;0.0;0.0
11:19:36.872565;313;180752;132523;131206;217483;524159;524159;65.0;0.0;0.0
11:19:36.882115;314;180292;132377;131103;217146;524159;524159;65.0;0.0;0.0
11:19:36.882115;315;180020;132346;131084;216964;524159;524159;66.0;1155.9;0.0
11:19:36.892482;316;179949;132367;131100;216938;524159;524159;66.0;0.0;0.0
11:19:36.902390;317;179976;132376;131118;216993;524159;524159;66.0;0.0;0.0
11:19:37.072531;318;180085;132423;131143;217133;524159;524159;66.0;0.0;0.0
11:19:37.082086;319;180183;132452;131161;217262;524159;524159;66.0;0.0;0.0
11:19:37.092145;320;180214;132431;131151;217359;524159;524159;67.0;0.0;0.0
11:19:37.092145;321;180214;132431;131145;217409;524159;524159;67.0;0.0;0.0
11:19:37.102390;322;180286;132455;131166;217532;524159;524159;67.0;0.0;0.0
11:19:37.272077;323;180423;132498;131192;217708;524159;524159;67.0;0.0;0.0
11:19:37.272077;324;180627;132553;131224;217954;524159;524159;67.0;0.0;0.0
11:19:37.282535;325;180858;132586;131251;218222;524159;524159;68.0;0.0;0.0
11:19:37.292452;326;181090;132614;131272;218489;524159;524159;68.0;0.0;0.0
11:19:37.302153;327;181301;132653;131291;218744;524159;524159;68.0;0.0;0.0
11:19:37.472393;328;181526;132679;131304;219010;524159;524159;68.0;0.0;0.0
