timestmp;smpleCnt;grnCnt;led2;led3;grn2Cnt;irCnt;redCnt;accelX;accelY;accelZ;hr3;rr5;spo2
09:48:48.118001;3774;326994;155940;115251;306163;521087;521087;-0.424;-0.505;0.755;62.0;0.0;99.1
09:48:48.128108;3775;327093;155948;115266;306187;521087;521087;-0.427;-0.505;0.756;62.0;0.0;99.1
09:48:48.297896;3776;327147;155958;115269;306184;521087;521087;-0.428;-0.503;0.756;62.0;0.0;99.1
09:48:48.307949;3777;327243;155988;115274;306194;521087;521087;-0.424;-0.502;0.754;62.0;0.0;99.1
09:48:48.318122;3778;327330;155995;115275;306191;521087;521087;-0.427;-0.505;0.756;62.0;0.0;99.1
09:48:48.327886;3779;327381;155968;115278;306180;521087;521087;-0.428;-0.505;0.754;62.0;0.0;99.1
09:48:48.332894;3780;327398;155909;115246;306159;521087;521087;-0.425;-0.503;0.755;63.0;0.0;99.1
09:48:48.498226;3781;327327;155865;115237;306128;521087;521087;-0.427;-0.504;0.753;63.0;0.0;99.1
09:48:48.507887;3782;327303;155860;115237;306165;521087;521087;-0.425;-0.507;0.754;63.0;0.0;99.1
09:48:48.517808;3783;327289;155877;115250;306174;521087;521087;-0.422;-0.503;0.757;63.0;0.0;99.1
09:48:48.517808;3784;327297;155867;115246;306192;521087;521087;-0.428;-0.504;0.755;63.0;831.5;99.1
09:48:48.528167;3785;327273;155856;115256;306183;521087;521087;-0.426;-0.505;0.754;63.0;0.0;99.1
09:48:48.697864;3786;327271;155864;115244;306193;521087;521087;-0.428;-0.505;0.757;63.0;0.0;99.1
09:48:48.712727;3787;327237;155863;115251;306164;521087;521087;-0.426;-0.504;0.757;63.0;0.0;99.1
09:48:48.717766;3788;327247;155861;115237;306172;521087;521087;-0.428;-0.502;0.752;63.0;0.0;99.1
09:48:48.728038;3789;327260;155849;115236;306181;521087;521087;-0.428;-0.506;0.753;63.0;0.0;99.1
09:48:48.728038;3790;327238;155869;115241;306171;521087;521087;-0.424;-0.504;0.756;63.0;0.0;99.1
09:48:48.897870;3791;327266;155868;115240;306169;521087;521087;-0.422;-0.504;0.757;63.0;0.0;99.1
09:48:48.912979;3792;327320;155873;115256;306179;521087;521087;-0.426;-0.506;0.754;63.0;0.0;99.1
09:48:48.918210;3793;327326;155886;115245;306179;521087;521087;-0.425;-0.504;0.755;63.0;0.0;99.1
09:48:48.927952;3794;327365;155878;115249;306189;521087;521087;-0.427;-0.503;0.757;63.0;0.0;99.1
09:48:48.937822;3795;327385;155888;115250;306194;521087;521087;-0.427;-0.504;0.755;63.0;0.0;99.1
09:48:49.098090;3796;327435;155888;115256;306209;521087;521087;-0.427;-0.504;0.758;63.0;0.0;99.1
09:48:49.118108;3797;327462;155894;115231;306209;521087;521087;-0.427;-0.504;0.754;63.0;0.0;99.1
09:48:49.118108;3798;327517;155898;115248;306236;521087;521087;-0.425;-0.504;0.756;63.0;0.0;99.1
09:48:49.127854;3799;327576;155916;115246;306246;521087;521087;-0.427;-0.505;0.756;63.0;0.0;99.1
09:48:49.143655;3800;327635;155915;115252;306271;521087;521087;-0.426;-0.504;0.755;63.0;0.0;99.1
09:48:49.298079;3801;327689;155919;115250;306288;521087;521087;-0.425;-0.504;0.756;63.0;0.0;99.1
09:48:49.318185;3802;327749;155916;115231;306301;521087;521087;-0.427;-0.504;0.757;63.0;0.0;99.1
09:48:49.322692;3803;327837;155919;115257;306354;521087;521087;-0.429;-0.504;0.754;63.0;0.0;99.1
09:48:49.327725;3804;327898;155932;115257;306364;521087;521087;-0.424;-0.503;0.755;63.0;0.0;99.1
09:48:49.332730;3805;327969;155927;115249;306400;521087;521087;-0.426;-0.504;0.757;64.0;0.0;99.1
09:48:49.497923;3806;328037;155904;115242;306411;521087;521087;-0.434;-0.504;0.754;64.0;0.0;99.1
09:48:49.518025;3807;328048;155874;115224;306406;521087;521087;-0.427;-0.504;0.756;64.0;0.0;99.1
09:48:49.528099;3808;328009;155819;115215;306408;521087;521087;-0.427;-0.502;0.752;64.0;0.0;99.1
09:48:49.528099;3809;327956;155807;115212;306418;521087;521087;-0.432;-0.507;0.753;64.0;0.0;99.1
09:48:49.537810;3810;327935;155809;115218;306454;521087;521087;-0.426;-0.503;0.756;64.0;0.0;99.1
09:48:49.708181;3811;327938;155810;115226;306475;521087;521087;-0.426;-0.502;0.756;64.0;0.0;99.1
09:48:49.717730;3812;327931;155805;115220;306510;521087;521087;-0.426;-0.505;0.754;64.0;0.0;99.1
09:48:49.722736;3813;327928;155776;115219;306546;521087;521087;-0.430;-0.505;0.755;64.0;0.0;99.1
09:48:49.727859;3814;327926;155783;115220;306564;521087;521087;-0.431;-0.504;0.758;64.0;0.0;99.1
09:48:49.737923;3815;327893;155777;115220;306556;521087;521087;-0.429;-0.502;0.753;64.0;0.0;99.1
09:48:49.907874;3816;327896;155766;115217;306599;521087;521087;-0.431;-0.505;0.752;64.0;0.0;99.1
09:48:49.917735;3817;327873;155779;115231;306605;521087;521087;-0.433;-0.504;0.753;64.0;0.0;99.1
09:48:49.928326;3818;327912;155787;115239;306639;521087;521087;-0.428;-0.504;0.755;64.0;1076.6;99.1
09:48:49.928326;3819;327944;155799;115251;306643;521087;521087;-0.429;-0.505;0.752;64.0;0.0;99.1
09:48:49.938120;3820;327986;155813;115259;306674;521087;521087;-0.431;-0.504;0.754;64.0;0.0;99.1
09:48:50.107858;3821;328048;155822;115265;306704;521087;521087;-0.429;-0.503;0.754;64.0;0.0;99.1
09:48:50.107858;3822;328096;155824;115267;306721;521087;521087;-0.431;-0.503;0.752;64.0;0.0;99.1
09:48:50.122804;3823;328140;155838;115269;306732;521087;521087;-0.432;-0.504;0.754;64.0;0.0;99.1
09:48:50.127840;3824;328203;155859;115277;306762;521087;521087;-0.431;-0.503;0.754;64.0;0.0;99.1
09:48:50.137782;3825;328276;155864;115294;306775;521087;521087;-0.431;-0.503;0.754;64.0;0.0;99.1
09:48:50.308070;3826;328361;155878;115293;306804;521087;521087;-0.427;-0.505;0.756;64.0;0.0;99.1
09:48:50.313077;3827;328421;155894;115298;306797;521087;521087;-0.429;-0.504;0.755;64.0;0.0;99.1
09:48:50.318108;3828;328514;155909;115307;306813;521087;521087;-0.429;-0.504;0.753;64.0;0.0;99.1
09:48:50.327872;3829;328609;155922;115322;306833;521087;521087;-0.425;-0.504;0.756;64.0;0.0;99.1
09:48:50.327872;3830;328713;155931;115325;306850;521087;521087;-0.427;-0.503;0.757;64.0;0.0;99.1
09:48:50.508118;3831;328788;155937;115317;306854;521087;521087;-0.433;-0.504;0.754;64.0;0.0;99.1
09:48:50.508118;3832;328836;155923;115320;306839;521087;521087;-0.427;-0.504;0.756;64.0;0.0;99.1
09:48:50.517833;3833;328821;155868;115289;306808;521087;521087;-0.426;-0.502;0.754;64.0;0.0;99.1
09:48:50.527766;3834;328831;155847;115289;306846;521087;521087;-0.433;-0.506;0.752;64.0;0.0;99.1
09:48:50.527766;3835;328825;155861;115298;306857;521087;521087;-0.428;-0.503;0.755;64.0;0.0;99.1
09:48:50.708062;3836;328865;155878;115303;306872;521087;521087;-0.426;-0.503;0.756;64.0;0.0;99.1
09:48:50.727704;3837;328877;155874;115305;306878;521087;521087;-0.426;-0.506;0.753;64.0;0.0;99.1
09:48:50.737844;3838;328914;155873;115316;306905;521087;521087;-0.430;-0.504;0.756;64.0;0.0;99.1
09:48:50.744385;3839;328935;155886;115309;306914;521087;521087;-0.429;-0.505;0.757;64.0;0.0;99.1
09:48:50.747916;3840;328927;155869;115300;306894;521087;521087;-0.429;-0.502;0.754;64.0;1034.2;99.1
09:48:50.907977;3841;328941;155870;115296;306920;521087;521087;-0.432;-0.506;0.753;64.0;0.0;99.1
09:48:50.912984;3842;328957;155876;115299;306950;521087;521087;-0.431;-0.504;0.755;64.0;0.0;99.1
09:48:50.918015;3843;328997;155898;115310;306971;521087;521087;-0.426;-0.503;0.756;64.0;0.0;99.1
09:48:50.927840;3844;329022;155909;115312;306958;521087;521087;-0.427;-0.505;0.755;64.0;0.0;99.1
09:48:50.937889;3845;329064;155909;115312;306978;521087;521087;-0.427;-0.504;0.755;64.0;0.0;99.1
09:48:51.108098;3846;329093;155924;115316;306970;521087;521087;-0.429;-0.504;0.754;64.0;0.0;99.1
09:48:51.108098;3847;329166;155922;115318;306992;521087;521087;-0.426;-0.505;0.755;64.0;0.0;99.1
09:48:51.117958;3848;329201;155940;115316;306987;521087;521087;-0.426;-0.504;0.755;64.0;0.0;99.1
09:48:51.127916;3849;329267;155941;115319;307030;521087;521087;-0.428;-0.504;0.757;64.0;0.0;99.1
09:48:51.137944;3850;329307;155941;115323;307029;521087;521087;-0.427;-0.504;0.755;64.0;0.0;99.1
09:48:51.307969;3851;329370;155953;115323;307066;521087;521087;-0.427;-0.503;0.755;64.0;0.0;99.1
09:48:51.307969;3852;329418;155967;115327;307095;521087;521087;-0.426;-0.505;0.754;64.0;0.0;99.1
09:48:51.317973;3853;329478;155969;115329;307105;521087;521087;-0.427;-0.506;0.755;64.0;0.0;99.1
09:48:51.328060;3854;329560;155987;115327;307135;521087;521087;-0.427;-0.505;0.754;64.0;0.0;99.1
09:48:51.337844;3855;329637;155992;115337;307148;521087;521087;-0.426;-0.504;0.755;64.0;0.0;99.1
09:48:51.508126;3856;329730;156011;115333;307172;521087;521087;-0.430;-0.506;0.755;64.0;0.0;99.1
09:48:51.517878;3857;329778;155992;115331;307186;521087;521087;-0.431;-0.504;0.755;64.0;0.0;99.1
09:48:51.517878;3858;329810;155956;115326;307152;521087;521087;-0.425;-0.504;0.757;64.0;0.0;99.1
09:48:51.528109;3859;329803;155906;115298;307167;521087;521087;-0.426;-0.504;0.753;64.0;0.0;99.1
09:48:51.537812;3860;329739;155894;115292;307175;521087;521087;-0.428;-0.507;0.753;63.0;0.0;99.1
09:48:51.707660;3861;329754;155898;115308;307207;521087;521087;-0.429;-0.503;0.757;63.0;0.0;99.1
09:48:51.718002;3862;329775;155912;115306;307231;521087;521087;-0.425;-0.503;0.755;63.0;0.0;99.1
09:48:51.727897;3863;329792;155900;115317;307237;521087;521087;-0.427;-0.504;0.754;63.0;0.0;99.1
09:48:51.737707;3864;329780;155904;115301;307252;521087;521087;-0.426;-0.503;0.756;63.0;0.0;99.1
09:48:51.742714;3865;329794;155906;115305;307264;521087;521087;-0.425;-0.504;0.756;63.0;0.0;99.1
09:48:51.917709;3866;329798;155894;115296;307270;521087;521087;-0.426;-0.502;0.754;63.0;0.0;99.1
09:48:51.927800;3867;329787;155904;115292;307276;521087;521087;-0.431;-0.505;0.754;63.0;0.0;99.1
09:48:51.932806;3868;329792;155900;115295;307288;521087;521087;-0.428;-0.503;0.755;63.0;0.0;99.1
09:48:51.937833;3869;329796;155915;115290;307277;521087;521087;-0.427;-0.504;0.755;63.0;1106.5;99.1
09:48:51.937833;3870;329861;155910;115309;307304;521087;521087;-0.428;-0.505;0.754;63.0;0.0;99.1
09:48:52.108316;3871;329895;155923;115303;307324;521087;521087;-0.428;-0.504;0.755;63.0;0.0;99.1
09:48:52.117864;3872;329928;155938;115307;307331;521087;521087;-0.427;-0.504;0.755;63.0;0.0;99.1
09:48:52.117864;3873;329976;155941;115304;307345;521087;521087;-0.427;-0.504;0.755;63.0;0.0;99.1
09:48:52.127812;3874;330024;155934;115298;307370;521087;521087;-0.427;-0.504;0.755;63.0;0.0;99.1
09:48:52.137832;3875;330068;155944;115315;307392;521087;521087;-0.426;-0.504;0.755;63.0;0.0;99.1
09:48:52.308111;3876;330120;155954;115305;307412;521087;521087;-0.425;-0.504;0.755;63.0;0.0;99.1
09:48:52.318127;3877;330166;155961;115310;307429;521087;521087;-0.426;-0.505;0.756;63.0;0.0;99.1
09:48:52.318127;3878;330236;155971;115307;307458;521087;521087;-0.427;-0.505;0.756;63.0;0.0;99.1
09:48:52.328120;3879;330282;155979;115305;307488;521087;521087;-0.427;-0.504;0.755;63.0;0.0;99.1
09:48:52.337660;3880;330353;155983;115306;307518;521087;521087;-0.427;-0.505;0.755;63.0;0.0;99.1
09:48:52.507682;3881;330400;155988;115308;307527;521087;521087;-0.430;-0.505;0.754;63.0;0.0;99.1
09:48:52.527767;3882;330479;156001;115318;307540;521087;521087;-0.426;-0.504;0.754;63.0;0.0;99.1
09:48:52.537853;3883;330550;156010;115312;307558;521087;521087;-0.426;-0.505;0.755;63.0;0.0;99.1
09:48:52.542859;3884;330618;156007;115320;307576;521087;521087;-0.432;-0.506;0.754;63.0;0.0;99.1
09:48:52.547937;3885;330675;155985;115298;307576;521087;521087;-0.425;-0.504;0.756;63.0;0.0;99.1
09:48:52.707837;3886;330650;155930;115285;307565;521087;521087;-0.422;-0.503;0.754;63.0;0.0;99.1
09:48:52.717718;3887;330588;155905;115276;307586;521087;521087;-0.427;-0.507;0.752;63.0;0.0;99.1
09:48:52.727810;3888;330560;155887;115284;307635;521087;521087;-0.424;-0.505;0.756;63.0;0.0;99.1
09:48:52.737887;3889;330570;155899;115279;307672;521087;521087;-0.424;-0.504;0.755;63.0;0.0;99.1
09:48:52.745629;3890;330543;155894;115288;307683;521087;521087;-0.429;-0.506;0.755;63.0;0.0;99.1
09:48:52.917870;3891;330533;155898;115274;307720;521087;521087;-0.426;-0.503;0.755;63.0;0.0;99.1
09:48:52.927939;3892;330515;155895;115282;307716;521087;521087;-0.427;-0.506;0.757;63.0;0.0;99.1
09:48:52.927939;3893;330500;155894;115279;307719;521087;521087;-0.424;-0.502;0.755;63.0;0.0;99.1
09:48:52.932944;3894;330465;155874;115263;307728;521087;521087;-0.429;-0.506;0.752;63.0;1003.3;99.1
09:48:52.937973;3895;330451;155882;115265;307738;521087;521087;-0.430;-0.506;0.754;63.0;0.0;99.1
09:48:53.107831;3896;330445;155888;115276;307732;521087;521087;-0.426;-0.503;0.755;63.0;0.0;99.1
09:48:53.117988;3897;330466;155891;115266;307742;521087;521087;-0.426;-0.506;0.754;63.0;0.0;99.1
09:48:53.127791;3898;330474;155892;115265;307752;521087;521087;-0.426;-0.505;0.754;63.0;0.0;99.1
09:48:53.127791;3899;330490;155897;115254;307770;521087;521087;-0.429;-0.503;0.754;63.0;0.0;99.1
09:48:53.142802;3900;330495;155891;115253;307784;521087;521087;-0.427;-0.504;0.756;63.0;0.0;99.1
09:48:53.308022;3901;330516;155880;115254;307797;521087;521087;-0.427;-0.504;0.754;63.0;0.0;99.1
09:48:53.317749;3902;330518;155884;115240;307800;521087;521087;-0.427;-0.504;0.755;63.0;0.0;99.1
09:48:53.327767;3903;330539;155877;115245;307832;521087;521087;-0.430;-0.505;0.754;63.0;0.0;99.1
09:48:53.327767;3904;330560;155876;115242;307872;521087;521087;-0.427;-0.504;0.754;63.0;0.0;99.1
09:48:53.337678;3905;330587;155872;115243;307885;521087;521087;-0.430;-0.504;0.754;63.0;0.0;99.1
09:48:53.518167;3906;330620;155872;115230;307936;521087;521087;-0.428;-0.504;0.756;63.0;0.0;99.1
09:48:53.523173;3907;330650;155865;115241;307979;521087;521087;-0.427;-0.506;0.754;63.0;0.0;99.1
09:48:53.527701;3908;330687;155862;115244;308009;521087;521087;-0.429;-0.504;0.753;63.0;0.0;99.1
09:48:53.527701;3909;330740;155879;115247;308037;521087;521087;-0.427;-0.506;0.753;63.0;0.0;99.1
09:48:53.537798;3910;330777;155866;115256;308061;521087;521087;-0.427;-0.505;0.757;63.0;0.0;99.1
09:48:53.547794;3911;330840;155869;115246;308121;521087;521087;-0.433;-0.505;0.755;63.0;0.0;99.1
09:48:53.918095;3912;330868;155833;115225;308147;521087;521087;-0.435;-0.504;0.754;63.0;0.0;99.1
09:48:53.927808;3913;330814;155765;115208;308126;521087;521087;-0.429;-0.504;0.753;63.0;0.0;99.1
09:48:53.937700;3914;330762;155729;115204;308174;521087;521087;-0.433;-0.507;0.753;63.0;0.0;99.1
09:48:53.942709;3915;330719;155733;115213;308235;521087;521087;-0.434;-0.505;0.754;63.0;0.0;99.1
09:48:53.947797;3916;330707;155736;115224;308286;521087;521087;-0.429;-0.503;0.753;63.0;0.0;99.1
09:48:53.947797;3917;330703;155720;115226;308312;521087;521087;-0.430;-0.504;0.754;63.0;0.0;99.1
09:48:53.957884;3918;330680;155699;115219;308342;521087;521087;-0.436;-0.504;0.753;63.0;0.0;99.1
09:48:53.967894;3919;330660;155688;115216;308392;521087;521087;-0.436;-0.506;0.753;63.0;0.0;99.1
09:48:53.977768;3920;330627;155669;115220;308427;521087;521087;-0.429;-0.503;0.752;62.0;1025.9;99.1
09:48:53.977768;3921;330588;155671;115214;308459;521087;521087;-0.435;-0.506;0.750;62.0;0.0;99.1
09:48:54.317788;3922;330564;155660;115221;308527;521087;521087;-0.437;-0.506;0.752;62.0;0.0;99.1
09:48:54.327934;3923;330553;155670;115232;308566;521087;521087;-0.435;-0.505;0.752;62.0;0.0;99.1
09:48:54.327934;3924;330576;155675;115239;308605;521087;521087;-0.436;-0.507;0.751;62.0;0.0;99.1
09:48:54.338021;3925;330608;155679;115250;308647;521087;521087;-0.434;-0.508;0.753;62.0;0.0;99.1
09:48:54.347968;3926;330628;155673;115259;308690;521087;521087;-0.433;-0.506;0.751;62.0;0.0;99.1
09:48:54.347968;3927;330666;155677;115269;308742;521087;521087;-0.433;-0.504;0.753;62.0;0.0;99.1
09:48:54.357962;3928;330724;155680;115262;308792;521087;521087;-0.436;-0.505;0.753;62.0;0.0;99.1
09:48:54.367918;3929;330769;155675;115278;308857;521087;521087;-0.436;-0.505;0.753;62.0;0.0;99.1
09:48:54.378045;3930;330816;155676;115282;308909;521087;521087;-0.437;-0.505;0.752;62.0;0.0;99.1
09:48:54.378045;3931;330867;155687;115284;308964;521087;521087;-0.434;-0.506;0.752;62.0;0.0;99.1
09:48:54.717714;3932;330932;155683;115301;309021;521087;521087;-0.435;-0.507;0.751;62.0;0.0;99.1
09:48:54.727715;3933;331008;155696;115311;309087;521087;521087;-0.433;-0.508;0.753;62.0;0.0;99.1
09:48:54.727715;3934;331087;155707;115328;309161;521087;521087;-0.438;-0.508;0.754;62.0;0.0;99.1
09:48:54.737839;3935;331149;155699;115330;309208;521087;521087;-0.432;-0.505;0.751;62.0;0.0;99.1
09:48:54.747804;3936;331150;155669;115322;309243;521087;521087;-0.430;-0.506;0.751;62.0;0.0;99.1
09:48:54.747804;3937;331142;155633;115330;309306;521087;521087;-0.436;-0.507;0.751;62.0;0.0;99.1
09:48:54.757764;3938;331120;155649;115346;309376;521087;521087;-0.437;-0.506;0.753;62.0;0.0;99.1
09:48:54.767806;3939;331157;155660;115367;309432;521087;521087;-0.431;-0.504;0.753;62.0;0.0;99.1
09:48:54.777750;3940;331214;155674;115367;309475;521087;521087;-0.433;-0.506;0.751;62.0;0.0;99.1
09:48:54.777750;3941;331233;155687;115378;309505;521087;521087;-0.436;-0.505;0.753;62.0;0.0;99.1
09:48:55.117777;3942;331274;155693;115388;309532;521087;521087;-0.437;-0.506;0.755;62.0;0.0;99.1
09:48:55.127961;3943;331280;155685;115394;309556;521087;521087;-0.433;-0.504;0.751;62.0;0.0;99.1
09:48:55.127961;3944;331273;155685;115391;309553;521087;521087;-0.436;-0.508;0.749;62.0;0.0;99.1
09:48:55.137982;3945;331305;155702;115399;309614;521087;521087;-0.436;-0.505;0.754;62.0;0.0;99.1
09:48:55.147944;3946;331359;155724;115420;309642;521087;521087;-0.432;-0.504;0.754;62.0;0.0;99.1
09:48:55.157969;3947;331427;155746;115426;309665;521087;521087;-0.434;-0.507;0.752;62.0;0.0;99.1
09:48:55.157969;3948;331517;155754;115444;309705;521087;521087;-0.435;-0.506;0.753;62.0;1097.5;99.1
09:48:55.167963;3949;331596;155765;115453;309738;521087;521087;-0.435;-0.506;0.754;62.0;0.0;99.1
09:48:55.177622;3950;331681;155781;115442;309767;521087;521087;-0.434;-0.506;0.753;61.0;0.0;99.1
09:48:55.177622;3951;331768;155796;115452;309784;521087;521087;-0.434;-0.506;0.752;61.0;0.0;99.1
09:48:55.527791;3952;331834;155824;115462;309798;521087;521087;-0.435;-0.506;0.752;61.0;0.0;99.1
09:48:55.537672;3953;331922;155830;115469;309815;521087;521087;-0.431;-0.507;0.752;61.0;0.0;99.1
09:48:55.537672;3954;332020;155857;115476;309833;521087;521087;-0.430;-0.508;0.754;61.0;0.0;99.1
09:48:55.547806;3955;332101;155862;115473;309815;521087;521087;-0.436;-0.508;0.753;61.0;0.0;99.1
09:48:55.547806;3956;332136;155867;115470;309781;521087;521087;-0.432;-0.507;0.753;61.0;0.0;99.1
09:48:55.557641;3957;332123;155841;115461;309753;521087;521087;-0.423;-0.504;0.754;61.0;0.0;99.1
09:48:55.567731;3958;332077;155812;115450;309721;521087;521087;-0.425;-0.507;0.753;61.0;0.0;99.1
09:48:55.567731;3959;332039;155812;115444;309727;521087;521087;-0.431;-0.509;0.755;61.0;0.0;99.1
09:48:55.578076;3960;332014;155827;115455;309709;521087;521087;-0.424;-0.503;0.754;61.0;0.0;99.1
09:48:55.587776;3961;332007;155835;115465;309689;521087;521087;-0.425;-0.506;0.754;61.0;0.0;99.1
09:48:55.917804;3962;331995;155831;115455;309690;521087;521087;-0.424;-0.504;0.753;61.0;0.0;99.1
09:48:55.927783;3963;331966;155834;115457;309675;521087;521087;-0.424;-0.507;0.756;61.0;0.0;99.1
09:48:55.937996;3964;331955;155831;115445;309689;521087;521087;-0.425;-0.503;0.755;61.0;0.0;99.1
09:48:55.937996;3965;331934;155821;115439;309672;521087;521087;-0.430;-0.506;0.752;61.0;0.0;99.1
09:48:55.947691;3966;331913;155832;115427;309670;521087;521087;-0.428;-0.506;0.754;61.0;0.0;99.1
09:48:55.957745;3967;331913;155842;115434;309668;521087;521087;-0.428;-0.503;0.755;61.0;0.0;99.1
09:48:55.957745;3968;331913;155863;115428;309640;521087;521087;-0.427;-0.507;0.752;61.0;0.0;99.1
09:48:55.968085;3969;331924;155856;115434;309636;521087;521087;-0.425;-0.507;0.753;61.0;0.0;99.1
09:48:55.977846;3970;331945;155873;115433;309631;521087;521087;-0.423;-0.504;0.754;61.0;0.0;99.1
09:48:55.987941;3971;331952;155882;115434;309618;521087;521087;-0.423;-0.505;0.754;61.0;0.0;99.1
09:48:56.317797;3972;331976;155886;115430;309617;521087;521087;-0.424;-0.504;0.755;61.0;0.0;99.1
09:48:56.327699;3973;331985;155885;115422;309613;521087;521087;-0.425;-0.504;0.755;61.0;0.0;99.1
09:48:56.337776;3974;332024;155894;115424;309632;521087;521087;-0.425;-0.505;0.754;61.0;1096.9;99.1
09:48:56.337776;3975;332039;155901;115414;309626;521087;521087;-0.427;-0.505;0.755;61.0;0.0;99.1
09:48:56.347738;3976;332078;155906;115413;309653;521087;521087;-0.426;-0.505;0.755;61.0;0.0;99.1
09:48:56.357728;3977;332106;155918;115409;309659;521087;521087;-0.426;-0.505;0.754;61.0;0.0;99.1
09:48:56.367760;3978;332137;155918;115403;309650;521087;521087;-0.425;-0.504;0.756;61.0;0.0;99.1
09:48:56.367760;3979;332156;155928;115405;309638;521087;521087;-0.427;-0.504;0.755;61.0;0.0;99.1
09:48:56.377723;3980;332196;155931;115393;309646;521087;521087;-0.425;-0.505;0.755;61.0;0.0;99.1
09:48:56.387778;3981;332254;155948;115406;309671;521087;521087;-0.422;-0.506;0.756;61.0;0.0;99.1
09:48:56.522939;3982;332317;155971;115392;309720;521087;521087;-0.426;-0.506;0.757;61.0;0.0;99.1
09:48:56.537815;3983;332300;155953;115367;309698;521087;521087;-0.426;-0.505;0.755;61.0;0.0;99.1
09:48:56.547975;3984;332196;155905;115330;309628;521087;521087;-0.420;-0.504;0.755;61.0;0.0;99.1
09:48:56.552986;3985;332042;155836;115306;309582;521087;521087;-0.425;-0.504;0.752;60.0;0.0;99.1
09:48:56.558030;3986;331904;155827;115279;309530;521087;521087;-0.427;-0.507;0.754;60.0;0.0;99.1
09:48:56.717725;3987;331815;155818;115286;309512;521087;521087;-0.422;-0.503;0.759;60.0;0.0;99.1
09:48:56.727776;3988;331720;155791;115277;309474;521087;521087;-0.425;-0.505;0.755;60.0;0.0;99.1
09:48:56.738134;3989;331646;155781;115273;309483;521087;521087;-0.426;-0.506;0.754;60.0;0.0;99.1
09:48:56.738134;3990;331579;155775;115274;309492;521087;521087;-0.424;-0.505;0.757;60.0;0.0;99.1
09:48:56.747622;3991;331533;155772;115271;309500;521087;521087;-0.424;-0.506;0.757;60.0;0.0;99.1
09:48:56.917671;3992;331490;155762;115265;309514;521087;521087;-0.420;-0.504;0.753;60.0;0.0;99.1
09:48:56.927856;3993;331451;155756;115260;309530;521087;521087;-0.425;-0.506;0.754;60.0;0.0;99.1
09:48:56.937789;3994;331401;155765;115264;309536;521087;521087;-0.427;-0.505;0.755;60.0;0.0;99.1
09:48:56.947873;3995;331379;155771;115259;309551;521087;521087;-0.424;-0.505;0.755;60.0;0.0;99.1
09:48:56.952879;3996;331369;155766;115262;309566;521087;521087;-0.425;-0.506;0.755;60.0;0.0;99.1
09:48:57.117829;3997;331357;155779;115262;309581;521087;521087;-0.426;-0.505;0.754;60.0;0.0;99.1
09:48:57.127975;3998;331356;155778;115267;309604;521087;521087;-0.424;-0.504;0.757;60.0;954.3;99.1
09:48:57.132981;3999;331360;155780;115264;309608;521087;521087;-0.427;-0.505;0.755;60.0;0.0;99.1
09:48:57.138048;4000;331353;155781;115257;309622;521087;521087;-0.425;-0.505;0.756;60.0;0.0;99.1
09:48:57.147766;4001;331367;155792;115260;309647;521087;521087;-0.424;-0.504;0.756;60.0;0.0;99.1
09:48:57.322876;4002;331387;155795;115270;309663;521087;521087;-0.426;-0.506;0.754;60.0;0.0;99.1
09:48:57.338073;4003;331388;155799;115257;309676;521087;521087;-0.427;-0.506;0.755;60.0;0.0;99.1
09:48:57.338073;4004;331413;155810;115260;309699;521087;521087;-0.423;-0.504;0.753;60.0;0.0;99.1
09:48:57.338073;4005;331435;155797;115262;309717;521087;521087;-0.425;-0.505;0.755;60.0;0.0;99.1
09:48:57.347891;4006;331463;155824;115259;309729;521087;521087;-0.425;-0.505;0.754;60.0;0.0;99.1
09:48:57.517718;4007;331489;155824;115266;309759;521087;521087;-0.428;-0.505;0.755;60.0;0.0;99.1
09:48:57.527882;4008;331527;155831;115271;309798;521087;521087;-0.423;-0.503;0.756;60.0;0.0;99.1
09:48:57.527882;4009;331549;155831;115266;309819;521087;521087;-0.426;-0.506;0.757;60.0;0.0;99.1
09:48:57.537808;4010;331567;155829;115258;309824;521087;521087;-0.427;-0.504;0.755;60.0;0.0;99.1
09:48:57.548333;4011;331523;155786;115238;309802;521087;521087;-0.422;-0.504;0.755;60.0;0.0;99.1
09:48:57.717939;4012;331447;155723;115217;309820;521087;521087;-0.424;-0.505;0.753;60.0;0.0;99.1
09:48:57.727801;4013;331355;155707;115225;309860;521087;521087;-0.429;-0.507;0.754;60.0;0.0;99.1
09:48:57.727801;4014;331292;155708;115212;309894;521087;521087;-0.423;-0.503;0.756;60.0;0.0;99.1
09:48:57.737882;4015;331244;155703;115215;309923;521087;521087;-0.422;-0.504;0.756;60.0;0.0;99.1
09:48:57.752769;4016;331161;155680;115208;309937;521087;521087;-0.423;-0.505;0.753;60.0;789.4;99.1
09:48:57.917668;4017;331096;155690;115212;309958;521087;521087;-0.427;-0.504;0.756;60.0;0.0;99.1
09:48:57.927682;4018;331034;155684;115202;309950;521087;521087;-0.427;-0.506;0.756;60.0;0.0;99.1
09:48:57.937719;4019;330956;155669;115194;309952;521087;521087;-0.424;-0.503;0.754;60.0;0.0;99.1
09:48:57.942725;4020;330912;155654;115189;309995;521087;521087;-0.427;-0.506;0.754;60.0;0.0;99.1
09:48:57.948273;4021;330826;155661;115197;309982;521087;521087;-0.428;-0.505;0.755;60.0;0.0;99.1
